candidate_id,age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
179038,25,Masters,Tier 3,7.19,0,4,4,0,0.19,0,1,16.0,1,9.54,476,MNC
179039,34,Bachelors,Tier 3,7.45,2,4,5,3,0.31,0,0,22.5,1,4.86,420,Mid-size
179040,22,Masters,Tier 3,7.79,2,2,3,1,0.02,1,0,12.5,0,8.05,491,Mid-size
179041,32,Bachelors,Tier 3,7.33,0,6,2,1,2.51,0,0,17.5,0,6.03,471,Startup
179042,30,Bachelors,Tier 1,6.77,3,4,2,0,0.4,3,0,15.0,1,5.15,363,MNC
179043,32,Masters,Tier 2,7.83,1,4,4,0,1.46,0,0,16.0,1,5.82,477,Startup
179044,28,Bachelors,Tier 2,7.45,1,3,2,1,1.83,0,0,11.5,1,3.28,494,Startup
179045,34,Bachelors,Tier 1,7.15,1,3,3,3,1.54,0,0,16.5,1,4.12,376,MNC
179046,21,Bachelors,Tier 1,8.34,0,1,5,1,0.47,1,0,14.5,0,4.56,335,MNC
179047,34,Masters,Tier 3,6.99,1,2,1,0,0.91,0,0,6.0,1,5.06,652,Startup
179048,25,Masters,Tier 3,7.83,0,1,5,1,0.04,1,0,14.5,0,4.87,586,MNC
179049,21,Bachelors,Tier 3,7.91,6,3,4,1,0.72,0,0,15.5,1,5.62,666,MNC
179050,21,Bachelors,Tier 2,7.2,1,5,3,0,1.03,0,0,16.0,1,8.64,442,Mid-size
179051,31,Bachelors,Tier 3,7.95,0,2,4,3,0.41,0,3,16.5,0,5.92,291,MNC
179052,31,Bachelors,Tier 2,8.44,2,4,3,2,1.01,0,0,17.0,0,5.06,683,MNC
179053,22,Bachelors,Tier 2,8.91,5,4,1,0,1.83,0,0,10.0,1,8.57,336,MNC
179054,28,Bachelors,Tier 1,7.54,1,6,5,0,0.1,0,0,22.0,1,9.43,459,MNC
179055,30,PhD,Tier 1,6.27,0,1,3,1,4.07,0,1,9.5,1,5.37,668,Startup
179056,24,Masters,Tier 2,8.61,0,4,2,0,0.55,0,1,12.0,1,8.78,392,Startup
179057,32,Bachelors,Tier 2,6.89,1,3,3,0,0.18,0,0,12.0,0,9.76,684,Startup
179058,25,Masters,Tier 1,7.17,0,7,2,1,2.19,0,0,19.5,1,5.37,625,MNC
179059,21,Bachelors,Tier 3,6.94,1,2,4,0,2.6,1,1,13.0,1,3.73,462,Mid-size
179060,34,Bachelors,Tier 2,7.79,2,5,5,1,1.67,0,0,21.5,0,5.96,474,Startup
179061,29,Masters,Tier 3,8.12,3,3,5,1,0.08,0,0,17.5,1,4.0,479,Startup
179062,25,Bachelors,Tier 3,8.17,2,2,4,4,0.14,1,0,19.0,1,4.46,255,MNC
179063,34,PhD,Tier 1,8.04,0,2,1,1,0.18,1,1,8.5,0,7.53,471,Startup
179064,30,Masters,Tier 1,7.01,2,1,5,0,0.32,1,0,13.0,0,6.49,531,MNC
179065,34,Masters,Tier 1,7.34,1,2,3,2,1.01,0,0,13.0,1,8.0,380,MNC
179066,22,Bachelors,Tier 2,6.47,2,3,3,4,0.87,0,0,18.0,0,5.91,439,Mid-size
179067,30,Bachelors,Tier 1,7.94,1,1,4,1,1.51,1,0,12.5,0,10.0,433,Startup
179068,27,Bachelors,Tier 3,7.64,1,5,1,3,4.59,2,1,18.5,0,7.12,332,MNC
179069,30,Bachelors,Tier 3,7.25,2,3,5,1,4.34,1,0,18.5,1,5.25,533,Mid-size
179070,26,Bachelors,Tier 1,8.85,2,3,3,3,1.57,0,0,16.5,0,4.51,464,MNC
179071,24,Bachelors,Tier 1,8.2,1,7,2,1,4.03,0,1,19.5,1,5.11,334,Mid-size
179072,28,Bachelors,Tier 3,6.82,2,6,2,0,0.03,2,0,18.0,1,4.69,584,Startup
179073,30,Bachelors,Tier 2,7.61,3,3,3,3,1.92,1,0,17.5,1,6.47,388,MNC
179074,30,Bachelors,Tier 2,7.55,1,4,2,0,3.34,1,0,13.0,1,8.87,585,MNC
179075,29,Bachelors,Tier 3,6.4,1,0,3,2,1.19,0,0,9.0,1,5.87,445,Startup
179076,31,Masters,Tier 1,7.4,1,3,2,2,0.86,1,0,14.0,1,5.24,389,Startup
179077,33,Bachelors,Tier 2,6.54,1,1,1,0,1.8,1,0,5.0,0,6.44,512,Mid-size
179078,27,Bachelors,Tier 2,8.05,2,3,2,1,0.3,0,1,11.5,0,5.62,466,Startup
179079,26,Bachelors,Tier 1,7.37,1,4,2,0,0.17,0,0,12.0,1,3.31,219,MNC
179080,33,Masters,Tier 2,7.98,3,2,4,0,1.66,0,0,12.0,1,5.38,533,Mid-size
179081,27,Bachelors,Tier 2,6.78,2,1,3,0,7.45,0,1,8.0,1,5.3,482,MNC
179082,25,Bachelors,Tier 3,6.83,1,1,3,0,0.84,0,0,8.0,0,7.95,608,Startup
179083,23,Bachelors,Tier 3,8.8,1,1,3,2,0.14,0,0,11.0,1,4.22,546,MNC
179084,27,Bachelors,Tier 1,7.03,1,3,3,1,0.36,1,0,14.5,0,3.48,469,MNC
179085,24,Masters,Tier 2,7.28,2,5,3,0,1.53,0,1,16.0,1,3.34,500,Startup
179086,28,Bachelors,Tier 2,9.08,1,4,5,2,0.19,0,0,21.0,0,3.78,461,Startup
179087,33,Masters,Tier 2,6.84,1,2,2,0,0.72,0,0,8.0,0,3.16,274,MNC
179088,25,Bachelors,Tier 2,8.57,1,4,5,1,3.85,0,0,19.5,0,8.4,460,MNC
179089,25,Bachelors,Tier 1,8.4,3,2,2,0,0.29,0,0,8.0,1,9.68,442,Mid-size
179090,25,Bachelors,Tier 2,7.95,1,3,4,0,1.37,0,0,14.0,0,4.01,576,MNC
179091,26,Bachelors,Tier 2,6.43,0,6,5,1,0.84,1,0,24.5,0,3.69,735,MNC
179092,24,Bachelors,Tier 1,8.54,1,2,5,2,0.43,0,0,17.0,1,7.3,296,Startup
179093,22,Masters,Tier 1,7.56,1,4,5,2,0.32,0,0,21.0,0,5.38,504,Mid-size
179094,26,Bachelors,Tier 2,6.26,0,2,4,2,3.21,0,0,15.0,1,7.23,573,Mid-size
179095,32,Bachelors,Tier 2,7.13,1,2,4,3,1.59,0,0,16.5,1,8.06,437,Startup
179096,32,Bachelors,Tier 2,7.44,0,2,5,0,0.31,1,0,15.0,0,9.65,455,Startup
179097,21,Bachelors,Tier 2,7.77,2,5,5,2,0.86,1,1,24.0,1,9.24,526,MNC
179098,34,Masters,Tier 3,7.09,2,2,5,1,0.64,0,0,15.5,1,3.75,615,MNC
179099,24,Bachelors,Tier 1,7.57,2,4,5,1,1.81,2,0,21.5,1,3.33,493,MNC
179100,26,Bachelors,Tier 2,8.52,2,3,2,1,3.44,0,0,11.5,1,3.44,308,Mid-size
179101,34,PhD,Tier 1,8.84,0,3,3,2,0.04,1,0,16.0,1,7.67,201,MNC
179102,21,Bachelors,Tier 3,7.15,4,4,1,0,0.72,0,0,10.0,1,6.13,440,MNC
179103,32,Bachelors,Tier 1,6.63,3,4,4,0,2.76,3,1,19.0,1,4.71,346,Startup
179104,26,Bachelors,Tier 2,7.58,2,4,3,2,0.42,3,1,20.0,0,5.8,531,MNC
179105,26,Bachelors,Tier 1,6.91,1,5,3,0,0.19,1,0,17.0,1,8.56,196,Mid-size
179106,34,Bachelors,Tier 2,7.73,2,0,4,1,5.38,1,0,10.5,1,6.85,586,Mid-size
179107,23,Bachelors,Tier 2,6.64,3,6,5,1,4.12,1,0,24.5,1,8.29,352,Mid-size
179108,21,Bachelors,Tier 1,8.9,0,3,3,2,0.48,0,0,15.0,1,9.27,470,MNC
179109,23,Bachelors,Tier 3,6.87,2,2,4,0,1.47,0,0,12.0,1,7.58,545,Startup
179110,32,PhD,Tier 3,7.58,0,1,4,1,0.01,0,0,11.5,1,4.28,270,Mid-size
179111,31,Bachelors,Tier 2,9.65,2,3,4,1,3.1,0,0,15.5,1,4.38,210,Startup
179112,32,Bachelors,Tier 2,7.22,4,4,1,3,2.04,0,0,14.5,1,4.82,330,MNC
179113,21,Bachelors,Tier 3,7.45,1,4,1,1,0.98,0,1,11.5,1,3.59,509,MNC
179114,28,Bachelors,Tier 2,8.56,1,1,4,2,2.12,1,0,14.0,1,9.11,495,Startup
179115,27,Bachelors,Tier 2,7.67,1,2,4,2,6.1,1,0,16.0,0,6.03,435,MNC
179116,23,Bachelors,Tier 1,7.57,1,4,5,0,0.41,1,2,19.0,1,4.9,295,Mid-size
179117,28,Bachelors,Tier 1,7.93,1,2,2,0,0.98,0,0,8.0,1,3.01,296,Mid-size
179118,24,Masters,Tier 2,7.93,1,4,3,1,0.38,0,0,15.5,0,9.98,341,Mid-size
179119,30,Masters,Tier 3,6.86,1,5,2,0,0.0,1,0,15.0,0,8.8,401,Startup
179120,22,Bachelors,Tier 2,6.61,0,4,3,1,4.08,0,0,15.5,1,9.94,517,Mid-size
179121,32,Bachelors,Tier 2,7.47,3,2,2,2,3.28,0,0,11.0,1,4.28,510,MNC
179122,26,Bachelors,Tier 3,7.09,1,3,3,2,2.33,0,0,15.0,1,3.15,312,Startup
179123,29,Bachelors,Tier 1,6.36,1,2,5,1,1.35,0,0,15.5,1,5.64,357,Startup
179124,27,Bachelors,Tier 1,7.71,4,4,4,0,0.81,1,1,17.0,1,4.86,451,MNC
179125,25,Bachelors,Tier 1,8.19,1,1,4,0,0.71,0,0,10.0,0,9.93,523,Startup
179126,23,Masters,Tier 2,8.0,1,2,3,1,0.37,2,1,13.5,1,3.28,453,MNC
179127,25,Bachelors,Tier 1,7.73,1,3,2,1,0.63,1,0,12.5,0,3.75,526,Mid-size
179128,27,Bachelors,Tier 1,6.66,0,6,4,0,0.6,0,1,20.0,1,3.5,451,Mid-size
179129,23,Bachelors,Tier 2,8.56,1,0,3,2,0.39,0,0,9.0,1,8.89,389,Mid-size
179130,31,Bachelors,Tier 1,7.63,0,2,4,1,0.53,0,0,13.5,0,5.97,592,Startup
179131,22,Masters,Tier 2,7.3,0,5,1,0,0.26,0,0,12.0,0,6.49,687,MNC
179132,26,Masters,Tier 1,6.74,4,7,3,1,0.76,0,0,21.5,1,4.85,394,Startup
179133,31,Bachelors,Tier 2,8.59,0,7,5,2,1.52,0,0,27.0,1,3.97,286,Mid-size
179134,28,Bachelors,Tier 2,8.56,4,5,1,1,0.81,0,0,13.5,1,7.86,662,MNC
179135,27,Masters,Tier 2,8.9,1,5,5,0,0.12,1,1,21.0,0,9.48,560,Startup
179136,24,Bachelors,Tier 2,7.08,4,5,2,1,0.49,0,0,15.5,0,8.81,626,Startup
179137,34,Bachelors,Tier 2,7.64,3,0,3,1,0.02,0,0,7.5,1,8.16,423,MNC
179138,31,Bachelors,Tier 1,7.9,1,6,3,1,2.32,1,0,20.5,1,5.66,522,Mid-size
179139,24,Bachelors,Tier 2,8.48,1,2,5,1,0.47,0,1,15.5,1,9.5,383,MNC
179140,24,Masters,Tier 2,7.11,2,2,3,0,0.67,0,0,10.0,1,9.48,447,Mid-size
179141,25,Bachelors,Tier 1,7.8,2,1,5,1,2.85,1,0,14.5,0,7.57,458,Startup
179142,27,Bachelors,Tier 1,8.36,1,2,2,1,2.15,1,0,10.5,1,5.8,416,Startup
179143,34,Masters,Tier 2,7.87,1,3,2,0,2.33,0,0,10.0,1,8.02,533,MNC
179144,30,Bachelors,Tier 2,8.62,2,2,5,2,3.3,0,0,17.0,1,6.92,374,Mid-size
179145,29,Masters,Tier 1,7.58,0,6,5,2,2.26,0,0,25.0,1,5.43,570,Mid-size
179146,28,Bachelors,Tier 2,8.57,1,2,5,0,1.51,0,1,14.0,1,6.86,437,Startup
179147,21,Bachelors,Tier 1,7.3,3,3,3,0,3.09,0,0,12.0,1,4.4,427,MNC
179148,28,Masters,Tier 2,6.54,0,3,5,1,2.9,1,1,18.5,1,7.68,356,Mid-size
179149,21,Bachelors,Tier 1,6.66,2,4,5,1,3.34,0,0,19.5,0,9.36,368,MNC
179150,34,Masters,Tier 3,6.13,2,2,3,1,0.65,0,0,11.5,0,6.71,342,Startup
179151,32,Masters,Tier 1,7.41,2,2,2,0,0.46,0,0,8.0,1,5.25,265,MNC
179152,31,Bachelors,Tier 3,6.76,1,2,4,0,0.44,1,0,13.0,1,9.74,592,MNC
179153,25,Masters,Tier 2,7.46,1,1,1,2,0.59,0,0,7.0,0,7.46,525,Startup
179154,32,Bachelors,Tier 2,7.05,1,3,3,0,2.07,1,0,13.0,1,6.64,678,Startup
179155,32,Bachelors,Tier 2,6.95,2,4,2,0,0.96,0,0,12.0,1,5.84,390,MNC
179156,29,Bachelors,Tier 3,8.95,1,4,5,1,1.03,2,0,21.5,1,6.83,311,Startup
179157,24,Masters,Tier 2,7.34,2,2,2,4,0.73,0,0,14.0,1,6.47,573,Mid-size
179158,26,Bachelors,Tier 1,7.89,1,4,4,2,0.5,0,0,19.0,0,8.71,186,MNC
179159,21,Bachelors,Tier 3,7.27,1,1,2,0,1.2,2,0,8.0,1,9.28,495,Mid-size
179160,21,Bachelors,Tier 3,8.46,2,1,1,2,0.64,0,0,7.0,1,8.5,97,Mid-size
179161,26,Bachelors,Tier 3,5.73,3,2,1,0,0.96,0,0,6.0,1,5.29,495,MNC
179162,27,Masters,Tier 2,7.35,1,2,1,1,1.36,2,0,9.5,0,7.27,522,MNC
179163,27,Bachelors,Tier 2,7.54,3,4,1,1,2.28,0,1,11.5,1,9.49,721,Mid-size
179164,28,Bachelors,Tier 3,6.27,1,5,1,0,6.12,0,1,12.0,1,9.55,485,Mid-size
179165,21,Bachelors,Tier 3,7.78,5,2,2,1,1.45,1,0,10.5,1,9.36,604,Startup
179166,34,Masters,Tier 1,6.82,2,4,2,2,0.31,0,0,15.0,0,5.17,551,Startup
179167,24,Masters,Tier 2,8.55,2,3,3,1,1.5,3,0,16.5,1,7.53,540,Mid-size
179168,33,PhD,Tier 2,7.44,0,5,2,2,0.32,1,0,18.0,1,6.89,524,Startup
179169,22,Bachelors,Tier 3,6.74,1,2,3,0,0.4,1,0,11.0,0,6.29,492,Startup
179170,34,Bachelors,Tier 1,7.43,2,4,4,2,1.59,0,0,19.0,1,9.94,442,MNC
179171,23,Bachelors,Tier 3,8.87,0,5,2,3,1.88,0,0,18.5,1,5.43,338,Startup
179172,34,Bachelors,Tier 3,6.78,1,2,4,3,0.49,0,0,16.5,1,4.61,288,MNC
179173,21,Bachelors,Tier 1,6.13,2,3,5,0,1.2,1,0,17.0,1,6.91,227,Startup
179174,32,Masters,Tier 2,7.17,1,1,3,4,0.58,1,0,15.0,1,3.59,650,Startup
179175,30,Masters,Tier 1,6.89,1,5,4,1,0.95,0,1,19.5,1,8.14,363,MNC
179176,32,Bachelors,Tier 2,7.77,2,4,5,0,0.2,0,0,18.0,1,3.02,481,MNC
179177,26,Bachelors,Tier 2,7.07,2,2,2,1,1.01,1,0,10.5,0,4.23,370,MNC
179178,27,Bachelors,Tier 3,7.22,0,0,2,1,1.89,0,2,5.5,1,9.89,465,Startup
179179,24,Bachelors,Tier 3,8.43,0,6,3,0,0.7,1,0,19.0,1,3.99,352,MNC
179180,31,Bachelors,Tier 1,6.2,1,3,1,2,0.74,1,1,12.0,1,3.25,394,Startup
179181,29,Bachelors,Tier 3,7.18,3,2,1,2,1.48,0,0,9.0,1,4.62,409,Mid-size
179182,24,Bachelors,Tier 1,6.75,0,1,1,0,0.03,1,0,5.0,1,4.79,464,Mid-size
179183,31,Masters,Tier 1,6.92,2,2,5,2,2.39,0,0,17.0,1,3.65,616,Startup
179184,32,Masters,Tier 2,8.43,1,2,1,2,1.09,2,0,11.0,0,4.94,577,Startup
179185,30,Bachelors,Tier 3,8.31,3,1,5,1,0.28,0,0,13.5,0,6.42,336,MNC
179186,33,Bachelors,Tier 2,7.52,2,1,4,0,0.91,0,0,10.0,0,5.96,479,Mid-size
179187,25,Masters,Tier 2,9.74,0,3,3,1,1.5,0,0,13.5,1,3.57,450,Mid-size
179188,21,Bachelors,Tier 2,8.05,2,1,2,2,0.06,3,0,12.0,0,5.24,466,Startup
179189,25,Masters,Tier 1,6.78,1,2,1,0,1.43,0,0,6.0,1,7.79,602,Mid-size
179190,23,Masters,Tier 1,6.01,2,1,2,0,1.5,3,0,9.0,0,5.99,428,Mid-size
179191,23,Masters,Tier 3,8.46,4,3,4,1,0.38,1,0,16.5,1,5.05,266,MNC
179192,33,Bachelors,Tier 2,7.2,2,3,3,2,0.61,0,1,15.0,1,3.94,537,Startup
179193,27,Masters,Tier 2,8.23,1,0,3,0,1.06,1,0,7.0,1,5.59,512,MNC
179194,23,Bachelors,Tier 1,7.86,1,3,5,1,2.97,0,0,17.5,1,8.44,374,Startup
179195,24,Bachelors,Tier 1,6.94,2,4,1,0,0.51,1,0,11.0,1,5.88,416,MNC
179196,24,Masters,Tier 2,7.52,0,5,5,0,1.36,1,0,21.0,1,6.43,392,Mid-size
179197,23,Bachelors,Tier 3,8.23,1,4,1,1,1.52,0,0,11.5,1,8.22,272,Mid-size
179198,34,Bachelors,Tier 3,6.65,1,3,4,2,4.91,0,0,17.0,1,4.0,574,MNC
179199,28,Bachelors,Tier 3,7.42,0,3,1,1,4.87,0,0,9.5,1,9.19,268,Startup
179200,30,Bachelors,Tier 2,7.53,1,3,3,0,0.62,2,0,14.0,1,9.14,430,Startup
179201,21,Bachelors,Tier 3,7.84,0,3,4,0,0.19,2,1,16.0,1,5.87,528,MNC
179202,31,PhD,Tier 2,6.3,1,7,4,0,0.93,1,0,23.0,1,8.01,520,MNC
179203,29,PhD,Tier 3,7.46,4,6,2,2,0.31,0,0,19.0,1,6.45,316,MNC
179204,25,Bachelors,Tier 2,6.77,0,1,5,0,0.78,0,0,12.0,1,3.6,301,Startup
179205,30,Bachelors,Tier 3,8.16,1,2,3,0,0.36,3,0,13.0,1,3.87,623,MNC
179206,24,Masters,Tier 3,7.07,1,1,2,0,0.16,2,1,8.0,1,3.33,311,Startup
179207,27,Bachelors,Tier 2,6.56,2,3,3,2,0.24,0,0,15.0,1,3.27,396,Mid-size
179208,28,Masters,Tier 1,8.72,1,4,3,0,3.09,0,0,14.0,0,9.78,466,Startup
179209,31,Masters,Tier 1,7.2,1,2,4,2,2.9,0,2,15.0,1,4.05,467,MNC
179210,28,Masters,Tier 3,7.67,1,3,5,0,0.1,1,0,17.0,1,4.03,367,Mid-size
179211,26,Bachelors,Tier 3,7.88,0,3,4,2,0.79,0,1,17.0,0,8.22,635,Startup
179212,28,Bachelors,Tier 3,7.6,2,3,2,0,0.81,0,0,10.0,0,7.23,336,Startup
179213,30,Bachelors,Tier 2,6.43,1,3,2,2,4.14,2,0,15.0,0,9.02,413,Startup
179214,21,Bachelors,Tier 3,8.54,1,2,4,3,0.19,0,0,16.5,1,8.14,562,MNC
179215,31,Bachelors,Tier 3,8.72,1,2,3,0,0.51,0,0,10.0,1,7.87,708,MNC
179216,24,Masters,Tier 2,8.42,3,5,3,1,0.97,0,0,17.5,0,7.4,462,Startup
179217,32,Bachelors,Tier 2,6.94,1,3,2,0,3.43,0,0,10.0,1,4.07,578,MNC
179218,28,Bachelors,Tier 2,7.3,2,7,3,0,0.96,0,0,20.0,1,8.05,444,Startup
179219,27,Bachelors,Tier 1,7.4,3,4,5,1,0.7,2,0,21.5,1,7.39,403,Mid-size
179220,23,Bachelors,Tier 1,8.87,3,4,5,2,1.47,2,0,23.0,0,6.94,455,MNC
179221,23,Masters,Tier 2,6.37,1,5,3,3,0.32,0,0,20.5,1,8.23,481,Startup
179222,22,Bachelors,Tier 3,6.75,3,6,1,1,1.68,1,0,16.5,1,3.88,486,MNC
179223,32,Masters,Tier 2,7.67,0,0,3,1,2.07,0,0,7.5,1,8.2,341,MNC
179224,29,Bachelors,Tier 2,8.04,0,3,2,0,0.85,1,0,11.0,0,9.12,516,Startup
179225,24,Bachelors,Tier 2,6.83,3,2,1,1,1.83,1,0,8.5,1,4.27,552,MNC
179226,23,Masters,Tier 2,7.77,1,5,2,0,0.45,3,0,17.0,1,7.9,426,Mid-size
179227,27,Bachelors,Tier 3,6.37,3,3,4,2,5.41,1,0,18.0,1,9.24,418,Mid-size
179228,29,Bachelors,Tier 1,8.28,0,2,2,1,2.17,1,0,10.5,0,3.87,438,Mid-size
179229,23,Masters,Tier 3,7.06,1,3,3,0,0.25,1,1,13.0,0,8.01,407,MNC
179230,24,Masters,Tier 3,7.85,1,2,1,1,3.51,0,0,7.5,1,7.55,484,Startup
179231,22,Masters,Tier 2,7.55,1,2,4,0,2.08,0,0,12.0,1,4.54,335,Mid-size
179232,29,Bachelors,Tier 1,7.05,1,4,1,2,0.98,1,0,14.0,1,5.06,417,Startup
179233,22,Masters,Tier 2,7.61,0,3,1,1,1.25,2,1,11.5,1,9.8,405,MNC
179234,28,Bachelors,Tier 2,9.9,0,2,4,0,1.36,0,0,12.0,1,5.66,532,MNC
179235,27,Bachelors,Tier 2,7.97,3,4,1,2,0.26,0,0,13.0,1,9.74,300,MNC
179236,34,Bachelors,Tier 2,6.98,1,5,1,1,1.73,0,1,13.5,1,5.19,280,MNC
179237,27,Masters,Tier 3,7.16,0,4,4,2,1.19,0,0,19.0,1,3.62,536,Mid-size
179238,28,Bachelors,Tier 3,6.56,1,6,5,0,0.21,0,0,22.0,1,8.67,423,Startup
179239,25,Bachelors,Tier 1,6.04,4,0,2,1,0.17,1,0,6.5,0,9.13,287,Mid-size
179240,26,Bachelors,Tier 2,7.48,1,2,3,1,3.23,0,0,11.5,1,4.5,453,Startup
179241,26,Masters,Tier 3,8.3,0,5,1,1,1.16,0,0,13.5,0,6.0,301,MNC
179242,28,Bachelors,Tier 3,5.89,1,2,4,1,0.36,0,0,13.5,1,5.33,496,Startup
179243,29,Masters,Tier 2,7.75,0,2,1,1,1.35,0,0,7.5,1,9.34,306,MNC
179244,24,Bachelors,Tier 2,6.59,4,2,4,1,0.34,0,0,13.5,1,5.02,433,MNC
179245,34,Masters,Tier 2,8.42,3,5,3,3,1.64,0,0,20.5,0,7.83,371,Mid-size
179246,30,Masters,Tier 1,7.79,2,1,3,1,0.13,2,0,11.5,0,7.6,702,MNC
179247,26,Bachelors,Tier 1,7.53,3,2,4,0,8.74,1,1,13.0,0,5.22,370,MNC
179248,30,Bachelors,Tier 2,8.18,0,4,4,1,2.42,1,0,18.5,1,5.7,361,Startup
179249,32,Bachelors,Tier 3,6.46,0,5,1,2,2.29,2,0,17.0,0,5.48,575,Startup
179250,31,Bachelors,Tier 2,7.87,1,1,4,3,1.48,2,0,16.5,1,5.38,415,MNC
179251,33,Masters,Tier 1,6.76,3,1,5,2,3.84,0,0,15.0,1,5.54,622,Startup
179252,32,Masters,Tier 1,7.82,0,3,5,2,0.0,1,0,20.0,1,5.08,285,Startup
179253,30,Bachelors,Tier 1,6.36,1,3,5,1,0.62,1,1,18.5,1,7.97,331,Startup
179254,29,Masters,Tier 3,7.69,0,2,3,1,1.22,1,0,12.5,1,6.26,401,MNC
179255,34,Masters,Tier 2,6.71,3,4,4,1,0.82,0,0,17.5,1,3.81,493,MNC
179256,33,Bachelors,Tier 2,7.93,2,5,1,1,1.05,2,0,15.5,1,9.08,459,Startup
179257,24,Masters,Tier 3,8.11,2,3,5,1,2.39,1,0,18.5,1,6.56,520,Mid-size
179258,28,Masters,Tier 1,6.95,1,4,4,4,0.57,2,0,24.0,1,4.59,501,Startup
179259,30,Bachelors,Tier 2,7.49,3,4,5,0,1.17,0,0,18.0,1,9.59,453,Mid-size
179260,25,Bachelors,Tier 2,7.24,1,1,4,0,2.3,0,1,10.0,1,3.68,257,Mid-size
179261,31,Masters,Tier 2,6.57,0,4,2,0,2.96,0,0,12.0,0,4.81,543,MNC
179262,34,Bachelors,Tier 2,6.71,2,2,3,2,2.59,0,1,13.0,1,5.4,181,MNC
179263,34,Masters,Tier 1,6.98,2,2,3,1,0.09,0,0,11.5,1,5.98,431,Mid-size
179264,26,Masters,Tier 2,7.09,0,1,1,0,1.44,1,0,5.0,1,8.07,291,MNC
179265,27,Masters,Tier 2,7.9,1,3,3,0,0.68,0,1,12.0,1,9.46,337,Startup
179266,33,Masters,Tier 3,6.97,1,5,1,2,2.24,0,0,15.0,1,5.97,430,Startup
179267,34,Bachelors,Tier 3,6.61,1,3,1,1,0.03,1,0,10.5,1,4.75,529,Startup
179268,32,Bachelors,Tier 3,8.54,1,3,2,0,1.32,1,0,11.0,1,5.99,635,Startup
179269,29,Masters,Tier 1,7.43,2,4,4,0,0.55,1,0,17.0,1,5.54,363,Startup
179270,22,Bachelors,Tier 1,7.97,3,2,4,1,3.09,0,0,13.5,1,8.2,498,MNC
179271,24,Bachelors,Tier 3,7.7,0,8,2,0,2.05,1,0,21.0,0,4.25,477,MNC
179272,29,Bachelors,Tier 3,7.8,0,1,3,0,0.11,0,0,8.0,1,8.77,440,MNC
179273,22,Masters,Tier 3,7.88,1,7,5,0,1.41,1,0,25.0,1,9.84,611,Mid-size
179274,27,Bachelors,Tier 2,7.9,1,6,1,1,0.03,0,0,15.5,1,6.02,436,Startup
179275,32,Bachelors,Tier 1,8.03,3,3,2,0,0.13,0,0,10.0,0,8.51,527,Startup
179276,31,Bachelors,Tier 1,9.01,3,1,3,0,1.1,1,0,9.0,0,9.08,421,Startup
179277,21,Masters,Tier 1,8.7,3,3,1,0,0.19,0,0,8.0,1,4.45,508,Startup
179278,21,Bachelors,Tier 3,8.43,0,1,4,3,2.3,0,0,14.5,1,5.53,527,Mid-size
179279,25,Bachelors,Tier 2,7.82,0,2,1,4,3.41,0,0,12.0,1,6.66,289,Mid-size
179280,31,Bachelors,Tier 3,7.98,2,1,2,1,0.6,1,0,8.5,1,4.4,385,Mid-size
179281,27,Bachelors,Tier 1,7.37,2,2,3,2,1.61,2,1,15.0,1,3.54,308,MNC
179282,28,Masters,Tier 2,6.73,1,2,4,2,3.09,1,0,16.0,0,8.15,382,Startup
179283,22,Bachelors,Tier 2,6.94,0,2,4,1,1.92,0,1,13.5,1,3.25,465,Startup
179284,33,Bachelors,Tier 1,8.54,1,3,5,0,3.45,0,0,16.0,1,5.71,525,Mid-size
179285,23,Bachelors,Tier 3,8.84,4,1,1,3,1.76,1,0,9.5,0,9.84,559,MNC
179286,26,Bachelors,Tier 3,7.24,2,2,5,1,2.93,0,0,15.5,0,5.36,632,MNC
179287,24,Bachelors,Tier 3,6.28,1,2,3,2,0.42,0,0,13.0,0,3.23,353,MNC
179288,34,Bachelors,Tier 3,8.68,0,4,1,0,4.49,1,0,11.0,0,8.37,479,MNC
179289,29,Masters,Tier 2,7.84,1,0,3,1,0.94,0,0,7.5,1,3.03,448,Startup
179290,25,Bachelors,Tier 1,6.85,0,5,3,0,1.01,1,0,17.0,1,4.2,702,MNC
179291,27,Bachelors,Tier 2,8.04,2,5,5,1,2.6,0,0,21.5,1,3.03,317,Mid-size
179292,29,Masters,Tier 2,6.88,1,1,3,2,0.14,1,0,12.0,0,4.25,275,Startup
179293,23,Bachelors,Tier 3,7.76,1,6,1,1,1.8,0,1,15.5,1,9.78,511,Mid-size
179294,21,Masters,Tier 2,9.09,0,6,3,1,0.08,0,0,19.5,1,4.63,534,MNC
179295,33,Masters,Tier 3,7.45,0,2,1,1,2.59,1,0,8.5,1,5.92,499,Startup
179296,24,Masters,Tier 1,7.52,0,5,2,1,0.05,0,0,15.5,1,7.47,493,MNC
179297,25,PhD,Tier 2,7.78,1,2,4,0,0.07,0,0,12.0,1,6.81,405,Mid-size
179298,22,Masters,Tier 1,8.64,0,3,5,1,2.73,1,1,18.5,1,4.12,510,Startup
179299,29,Bachelors,Tier 1,7.45,0,5,3,0,1.51,0,0,16.0,1,3.7,361,Startup
179300,25,Bachelors,Tier 3,7.61,1,5,2,0,0.8,1,0,15.0,1,5.97,423,MNC
